Checked,Name,Formula,Annotation Source: Predicted Compositions,Annotation Source: mzCloud Search,Annotation Source: ChemSpider Search,Annotation Source: MassList Match,Molecular Weight,RT [min],Area (Max.),# ChemSpider Results,# mzCloud Results,mzCloud Best Match,Mass List Match: Endogenous Metabolites database 4400 compounds,Mass List Match: Extractables and Leachables HRAM Compound Database,mzCloud Best Sim. Match,Group Area: Neg_1,Group Area: Neg_2,Group Area: Neg_3,Group Area: Neg_4,Group Area: Neg_5,Group Area: Neg_6,Group Area: Neg_Pool,Group CV [%]: Neg_1,Group CV [%]: Neg_2,Group CV [%]: Neg_3,Group CV [%]: Neg_4,Group CV [%]: Neg_5,Group CV [%]: Neg_6,Group CV [%]: Neg_Pool,Ratio: (Neg_1) / (Neg_Pool),Ratio: (Neg_2) / (Neg_Pool),Ratio: (Neg_3) / (Neg_Pool),Ratio: (Neg_4) / (Neg_Pool),Ratio: (Neg_5) / (Neg_Pool),Ratio: (Neg_6) / (Neg_Pool),Ratio: (Neg_2) / (Neg_1),Ratio: (Neg_3) / (Neg_1),Ratio: (Neg_4) / (Neg_1),Ratio: (Neg_5) / (Neg_1),Ratio: (Neg_6) / (Neg_1),Ratio: (Neg_3) / (Neg_2),Ratio: (Neg_4) / (Neg_2),Ratio: (Neg_5) / (Neg_2),Ratio: (Neg_6) / (Neg_2),Ratio: (Neg_4) / (Neg_3),Ratio: (Neg_5) / (Neg_3),Ratio: (Neg_6) / (Neg_3),Ratio: (Neg_5) / (Neg_4),Ratio: (Neg_6) / (Neg_4),Ratio: (Neg_6) / (Neg_5),Log2 Fold Change: (Neg_1) / (Neg_Pool),Log2 Fold Change: (Neg_2) / (Neg_Pool),Log2 Fold Change: (Neg_3) / (Neg_Pool),Log2 Fold Change: (Neg_4) / (Neg_Pool),Log2 Fold Change: (Neg_5) / (Neg_Pool),Log2 Fold Change: (Neg_6) / (Neg_Pool),Log2 Fold Change: (Neg_2) / (Neg_1),Log2 Fold Change: (Neg_3) / (Neg_1),Log2 Fold Change: (Neg_4) / (Neg_1),Log2 Fold Change: (Neg_5) / (Neg_1),Log2 Fold Change: (Neg_6) / (Neg_1),Log2 Fold Change: (Neg_3) / (Neg_2),Log2 Fold Change: (Neg_4) / (Neg_2),Log2 Fold Change: (Neg_5) / (Neg_2),Log2 Fold Change: (Neg_6) / (Neg_2),Log2 Fold Change: (Neg_4) / (Neg_3),Log2 Fold Change: (Neg_5) / (Neg_3),Log2 Fold Change: (Neg_6) / (Neg_3),Log2 Fold Change: (Neg_5) / (Neg_4),Log2 Fold Change: (Neg_6) / (Neg_4),Log2 Fold Change: (Neg_6) / (Neg_5),P-value: (Neg_1) / (Neg_Pool),P-value: (Neg_2) / (Neg_Pool),P-value: (Neg_3) / (Neg_Pool),P-value: (Neg_4) / (Neg_Pool),P-value: (Neg_5) / (Neg_Pool),P-value: (Neg_6) / (Neg_Pool),P-value: (Neg_2) / (Neg_1),P-value: (Neg_3) / (Neg_1),P-value: (Neg_4) / (Neg_1),P-value: (Neg_5) / (Neg_1),P-value: (Neg_6) / (Neg_1),P-value: (Neg_3) / (Neg_2),P-value: (Neg_4) / (Neg_2),P-value: (Neg_5) / (Neg_2),P-value: (Neg_6) / (Neg_2),P-value: (Neg_4) / (Neg_3),P-value: (Neg_5) / (Neg_3),P-value: (Neg_6) / (Neg_3),P-value: (Neg_5) / (Neg_4),P-value: (Neg_6) / (Neg_4),P-value: (Neg_6) / (Neg_5),Adj. P-value: (Neg_1) / (Neg_Pool),Adj. P-value: (Neg_2) / (Neg_Pool),Adj. P-value: (Neg_3) / (Neg_Pool),Adj. P-value: (Neg_4) / (Neg_Pool),Adj. P-value: (Neg_5) / (Neg_Pool),Adj. P-value: (Neg_6) / (Neg_Pool),Adj. P-value: (Neg_2) / (Neg_1),Adj. P-value: (Neg_3) / (Neg_1),Adj. P-value: (Neg_4) / (Neg_1),Adj. P-value: (Neg_5) / (Neg_1),Adj. P-value: (Neg_6) / (Neg_1),Adj. P-value: (Neg_3) / (Neg_2),Adj. P-value: (Neg_4) / (Neg_2),Adj. P-value: (Neg_5) / (Neg_2),Adj. P-value: (Neg_6) / (Neg_2),Adj. P-value: (Neg_4) / (Neg_3),Adj. P-value: (Neg_5) / (Neg_3),Adj. P-value: (Neg_6) / (Neg_3),Adj. P-value: (Neg_5) / (Neg_4),Adj. P-value: (Neg_6) / (Neg_4),Adj. P-value: (Neg_6) / (Neg_5)
FALSE,Pantothenicacid(VitaminB5),C9 H17 N O5,Full match,Partial match,Partial match,Full match,219.11087,1.619,229625.2061,4,1,,Single match found,No matches found,72.9,175288.7129,92482.03318,230018.7423,166987.834,31100.93083,178662.0553,163154.5065,2.431801102,3.107683609,7.842281632,3.256664381,6.369467202,5.335623072,14.91670051,1.074,0.567,1.41,1.023,0.191,1.095,0.528,1.312,0.953,0.177,1.019,2.487,1.806,0.336,1.932,0.726,0.135,0.777,0.186,1.07,5.745,0.1,-0.82,0.5,0.03,-2.39,0.13,-0.92,0.39,-0.07,-2.49,0.03,1.31,0.85,-1.57,0.95,-0.46,-2.89,-0.36,-2.42,0.1,2.52,0.487764328,3.79E-05,0.000586768,0.855870292,7.76E-14,0.428082586,1.99E-05,0.15505054,0.998168523,5.26E-13,0.999999963,1.02E-07,6.19E-05,3.57E-09,1.66E-05,0.056204402,7.09E-14,0.179836154,9.34E-13,0.995873046,4.81E-13,0.811264381,0.000117493,0.00195859,1,1.94E-13,0.800704284,7.14E-05,0.296618425,1,1.63E-12,1,4.87E-07,0.000193441,8.42E-09,5.88E-05,0.150292433,1.94E-13,0.450635675,2.38E-12,1,1.18E-12
FALSE,perfluorohexylbromide,C6 Br F13,No results,No results,Full match,No results,397.89869,0.457,416120.2747,1,0,,No matches found,No matches found,,481.9770737,129.2446207,107.5911365,104.1894279,413959.3842,123.2870539,126.0470156,53.60324704,30.11652034,23.21971776,60.38667613,81.74212582,13.43988481,16.37882547,3.824,1.025,0.854,0.827,3284.166,0.978,0.268,0.223,0.216,858.878,0.256,0.832,0.806,3202.914,0.954,0.968,3847.523,1.146,3973.142,1.183,0,1.94,0.04,-0.23,-0.27,11.68,-0.03,-1.9,-2.16,-2.21,9.75,-1.97,-0.26,-0.31,11.65,-0.07,-0.05,11.91,0.2,11.96,0.24,-11.71,0.246392111,0.997892392,0.999241487,0.999900296,1.02E-12,0.999999478,0.740009523,0.290848626,0.634229143,9.93E-10,0.543047126,0.983099206,0.999996436,1.13E-10,0.999872712,0.995577492,3.92E-11,0.999053324,8.85E-11,0.999998795,7.24E-11,0.473229294,1,1,1,2.18E-12,1,1,0.525263937,1,2.24E-09,0.93203833,1,1,3.11E-10,1,1,8.75E-11,1,1.90E-10,1,1.55E-10
FALSE,Phaseolicacid,C13 H12 O8,Full match,No results,Partial match,Full match,296.05342,4.037,882473.2425,4,0,,Single match found,No matches found,,345599.2289,391999.1327,735726.3257,566588.0409,50832.58962,452482.8826,528196.2402,5.393765246,11.27202765,11.4162256,14.84422307,8.634644821,6.813033654,14.95249954,0.654,0.742,1.393,1.073,0.096,0.857,1.134,2.129,1.639,0.147,1.309,1.877,1.445,0.13,1.154,0.77,0.069,0.615,0.09,0.799,8.901,-0.61,-0.43,0.48,0.1,-3.38,-0.22,0.18,1.09,0.71,-2.77,0.39,0.91,0.53,-2.95,0.21,-0.38,-3.86,-0.7,-3.48,-0.32,3.15,0.005589957,0.295829739,0.000851564,0.344490754,4.39E-14,0.900578262,0.693630312,4.09E-06,0.000656592,6.04E-13,0.212858293,0.000121846,0.0236182,1.37E-13,0.967491027,0.276441983,4.43E-14,0.000946737,4.76E-14,0.147757229,8.03E-14,0.014704018,0.518773889,0.002747713,0.646253972,1.26E-13,1,1,1.49E-05,0.001690374,1.84E-12,0.399315557,0.000366295,0.053168413,4.68E-13,1,0.622315906,1.43E-13,0.003608037,1.55E-13,0.305617516,2.18E-13
TRUE,"Phosphorochloridic acid, 1,2-phenylene ester, ion(1-)",C6 H5 Cl2 O6 P2,No results,Invalid mass,Full match,No results,304.89426,1.37,1333092.513,1,1,,No matches found,No matches found,67.2,404575.2368,188408.7955,619475.1156,151673.7474,658.6613199,1165650.008,616975.361,35.70939573,11.83480413,71.87321253,40.31881756,8.982195125,54.71400409,15.36006832,0.656,0.305,1.004,0.246,0.001,1.889,0.466,1.531,0.375,0.002,2.881,3.288,0.805,0.003,6.187,0.245,0.001,1.882,0.004,7.685,1769.726,-0.61,-1.71,0.01,-2.02,-9.87,0.92,-1.1,0.61,-1.42,-9.26,1.53,1.72,-0.31,-8.16,2.63,-2.03,-9.88,0.91,-7.85,2.94,10.79,0.547194522,0.003027689,0.99993314,4.36E-05,4.41E-14,0.628884265,0.350421842,0.872930829,0.01965698,1.28E-13,0.114545902,0.036095153,0.73305425,1.05E-12,0.000991575,0.001203955,6.83E-14,0.683612715,6.11E-12,3.33E-05,5.01E-14,0.891724407,0.007836373,1,0.000159894,1.26E-13,1,0.623544748,1,0.043642103,4.27E-13,0.22354926,0.074978772,1,3.24E-12,0.002666236,0.004429639,1.88E-13,1,1.45E-11,0.000123165,1.49E-13
FALSE,Pseudouridine,C9 H12 N2 O6,Full match,Invalid mass,Partial match,Full match,244.06975,0.885,105523.5282,4,38,,Multiple matches found,No matches found,73.2,73027.38529,56041.33612,82165.61348,71199.55275,13161.06954,92405.71377,70967.36548,12.18034167,24.87230255,11.43600342,14.5696781,18.43849198,15.01221907,5.585689837,1.029,0.79,1.158,1.003,0.185,1.302,0.767,1.125,0.975,0.18,1.265,1.466,1.27,0.235,1.649,0.867,0.16,1.125,0.185,1.298,7.021,0.04,-0.34,0.21,0,-2.43,0.38,-0.38,0.17,-0.04,-2.47,0.34,0.55,0.35,-2.09,0.72,-0.21,-2.64,0.17,-2.44,0.38,2.81,0.999999997,0.402444479,0.45230588,0.970522633,1.72E-13,0.023276006,0.667206387,0.657726339,0.986470754,1.11E-11,0.090916868,0.047928822,0.252038,8.89E-11,0.002619424,0.971154334,1.58E-12,0.839455851,4.45E-12,0.339052382,3.75E-13,1,0.676330305,0.787467791,1,4.07E-13,0.067458603,1,1,1,2.88E-11,0.179607201,0.094683878,0.467380812,2.47E-10,0.006501545,1,3.85E-12,1,1.08E-11,0.623959516,9.26E-13
TRUE,Pyrophosphate,H4 O7 P2,No results,No results,Partial match,Full match,177.94345,0.872,271732.0547,2,0,,Single match found,No matches found,,50272.22416,2553.409809,188617.9897,112465.1969,1316.728596,37595.23739,30027.47212,61.45334776,76.11627056,34.25362292,28.49080183,47.05847502,66.06010648,20.76322005,1.674,0.085,6.282,3.745,0.044,1.252,0.051,3.752,2.237,0.026,0.748,73.869,44.045,0.516,14.724,0.596,0.007,0.199,0.012,0.334,28.552,0.74,-3.56,2.65,1.91,-4.51,0.32,-4.3,1.91,1.16,-5.25,-0.42,6.21,5.46,-0.96,3.88,-0.75,-7.16,-2.33,-6.42,-1.58,4.84,0.483315049,6.24E-06,4.94E-05,0.002043797,1.72E-09,0.902342611,4.67E-06,0.026196749,0.324395786,5.59E-09,0.995187112,6.79E-09,6.56E-08,0.020193723,1.73E-05,0.830058191,3.21E-11,0.006548262,1.92E-10,0.111413034,1.57E-08,0.811264381,2.16E-05,0.000191306,0.005675989,3.01E-09,1,1.80E-05,0.056857518,0.585849106,1.20E-08,1,4.01E-08,3.27E-07,0.030353298,6.06E-05,1,7.22E-11,0.021270864,3.95E-10,0.237337375,2.92E-08
FALSE,Sedoheptulose,C7 H14 O7,Full match,No results,Full match,Full match,210.07424,0.653,475252.1397,8,0,,Multiple matches found,No matches found,,179882.9329,69303.11554,351294.5116,125083.9531,26489.10781,135993.0107,141255.2959,16.34172849,13.34005361,26.89788967,18.92076893,1.830962698,16.67540891,5.552048388,1.273,0.491,2.487,0.886,0.188,0.963,0.385,1.953,0.695,0.147,0.756,5.069,1.805,0.382,1.962,0.356,0.075,0.387,0.212,1.087,5.134,0.35,-1.03,1.31,-0.18,-2.41,-0.05,-1.38,0.97,-0.52,-2.76,-0.4,2.34,0.85,-1.39,0.97,-1.49,-3.73,-1.37,-2.24,0.12,2.36,0.339539834,5.28E-07,2.61E-08,0.705344206,2.02E-13,0.999998521,4.26E-07,3.83E-05,0.078440154,1.55E-12,0.505780581,1.85E-11,0.000239416,5.40E-07,1.96E-05,9.21E-08,4.65E-14,7.73E-07,6.27E-11,0.909506231,1.47E-11,0.619126308,2.16E-06,1.80E-07,1,4.66E-13,1,1.89E-06,0.000123691,0.158849516,4.52E-12,0.874277862,1.79E-10,0.000710905,1.08E-06,6.84E-05,5.64E-07,1.43E-13,4.30E-06,1.36E-10,1,3.25E-11
TRUE,Strophanthobiose,C13 H24 O9,Full match,No results,Not the top hit,No results,324.14232,2.164,63836.30352,2,0,,No matches found,No matches found,,42025.87576,21219.69013,63230.73523,86051.13624,21234.56966,47604.9495,53202.7569,11.19097755,12.37644906,13.53750551,16.07524041,16.59965278,14.31865299,6.180452033,0.79,0.399,1.188,1.617,0.399,0.895,0.505,1.505,2.048,0.505,1.133,2.98,4.055,1.001,2.243,1.361,0.336,0.753,0.247,0.553,2.242,-0.34,-1.33,0.25,0.69,-1.33,-0.16,-0.99,0.59,1.03,-0.98,0.18,1.58,2.02,0,1.17,0.44,-1.57,-0.41,-2.02,-0.85,1.16,0.019920148,7.80E-10,0.730391997,0.00067954,2.77E-10,0.529756276,1.15E-05,0.006346292,8.96E-06,3.53E-06,0.756359634,4.85E-09,6.36E-11,0.997100133,5.86E-07,0.092757294,1.97E-09,0.141823994,3.03E-11,0.000222592,2.00E-07,0.048206759,4.78E-09,1,0.00204284,5.11E-10,0.92899289,4.28E-05,0.015591905,2.87E-05,6.37E-06,1,3.05E-08,5.22E-10,1,2.49E-06,0.236287002,3.93E-09,0.365121346,6.67E-11,0.00072305,3.48E-07
FALSE,Torilin,C22 H32 O5,Full match,No results,Full match,No results,376.22515,6.082,136782.8066,12,0,,No matches found,No matches found,,4959.325014,78323.72776,91027.5916,48948.59146,3986.863267,151903.2829,68561.5285,9.152571754,2.282563934,5.304975685,7.768423586,8.820293848,10.55495014,6.321570806,0.072,1.142,1.328,0.714,0.058,2.216,15.793,18.355,9.87,0.804,30.63,1.162,0.625,0.051,1.939,0.538,0.044,1.669,0.081,3.103,38.101,-3.79,0.19,0.41,-0.49,-4.1,1.15,3.98,4.2,3.3,-0.31,4.94,0.22,-0.68,-4.3,0.96,-0.9,-4.51,0.74,-3.62,1.63,5.25,4.36E-14,0.119336111,3.04E-05,5.30E-06,4.36E-14,4.45E-12,4.36E-14,4.36E-14,4.36E-14,0.027231473,4.36E-14,0.079119845,9.87E-07,4.36E-14,8.50E-09,4.57E-09,4.36E-14,2.10E-06,4.36E-14,2.10E-13,4.36E-14,9.01E-13,0.235749704,0.000127351,2.44E-05,1.26E-13,8.19E-11,1.12E-12,7.85E-13,7.96E-13,0.037982803,5.57E-13,0.146160324,4.15E-06,1.83E-13,4.47E-08,3.40E-08,1.43E-13,1.14E-05,1.51E-13,2.67E-12,1.45E-13
FALSE,Trifluoroacetic acid,C2 H F3 O2,Full match,Invalid mass,Full match,No results,113.99293,0.481,2413621.734,1,10,,No matches found,No matches found,85.6,624530.5282,269222.7142,108114.2854,133225.0092,2793580.193,162745.2308,282215.5487,8.531267617,2.958398474,3.888496834,13.79994812,11.84228818,5.336998427,10.25422643,2.213,0.954,0.383,0.472,9.899,0.577,0.431,0.173,0.213,4.473,0.261,0.402,0.495,10.376,0.605,1.232,25.839,1.505,20.969,1.222,0.058,1.15,-0.07,-1.38,-1.08,3.31,-0.79,-1.21,-2.53,-2.23,2.16,-1.94,-1.32,-1.01,3.38,-0.73,0.3,4.69,0.59,4.39,0.29,-4.1,2.35E-10,0.999313567,6.34E-12,3.41E-09,4.36E-14,5.95E-07,6.82E-09,4.67E-14,1.15E-13,8.40E-14,1.11E-12,6.20E-10,2.90E-07,4.36E-14,3.59E-05,0.020111806,4.36E-14,9.30E-05,4.36E-14,0.256248793,4.36E-14,1.93E-09,1,9.59E-11,2.46E-08,1.26E-13,3.20E-06,4.12E-08,7.85E-13,1.43E-12,2.93E-13,8.71E-12,4.55E-09,1.31E-06,1.83E-13,0.000121579,0.061220845,1.43E-13,0.000409322,1.51E-13,0.497606112,1.45E-13
FALSE,UF6475000,C3 H F5 O2,Full match,No results,Full match,No results,163.99035,0.402,87754.64204,1,0,,No matches found,No matches found,,20990.07153,1612.924938,2602.164303,1282.514603,76844.74249,2092.416463,7734.068217,33.60439915,31.54792402,51.09707351,98.82408675,34.57547956,55.58222102,39.23056588,2.714,0.209,0.336,0.166,9.936,0.271,0.077,0.124,0.061,3.661,0.1,1.613,0.795,47.643,1.297,0.493,29.531,0.804,59.917,1.631,0.027,1.44,-2.26,-1.57,-2.59,3.31,-1.89,-3.7,-3.01,-4.03,1.87,-3.33,0.69,-0.33,5.57,0.38,-1.02,4.88,-0.31,5.9,0.71,-5.2,0.344467105,0.122757723,0.179887394,0.001768627,0.000178681,0.259079027,0.009471613,0.013835553,0.000261012,0.104105216,0.020355977,0.999997416,0.697415953,1.48E-05,0.999830883,0.594877234,2.12E-05,0.999996879,6.05E-07,0.488872477,3.10E-05,0.624427262,0.240545498,0.365821422,0.005005939,0.000256623,0.542832248,0.023331029,0.031438534,0.000694121,0.137294072,0.043594217,1,1,2.69E-05,1,1,3.37E-05,1,1.00E-06,0.845050996,4.87E-05
TRUE,2-Bromo-2-cyanoacetamide,C3 H3 Br N2 O,No results,No results,Full match,No results,161.94312,0.603,520029.7937,1,0,,No matches found,No matches found,,86567.36764,10117.71545,2665.27862,1950.002526,383479.5589,589.4102035,13403.65466,46.61666448,31.69646283,31.21261816,72.75793514,69.63778928,119.8487966,46.1394019,6.458,0.755,0.199,0.145,28.61,0.044,0.117,0.031,0.023,4.43,0.007,0.263,0.193,37.902,0.058,0.732,143.88,0.221,196.656,0.302,0.002,2.69,-0.41,-2.33,-2.78,4.84,-4.51,-3.1,-5.02,-5.47,2.15,-7.2,-1.92,-2.38,5.24,-4.1,-0.45,7.17,-2.18,7.62,-1.73,-9.35,0.000988623,0.999999308,0.01783633,0.023499206,1.54E-06,0.000423405,0.0115491,1.09E-05,1.35E-05,0.241679963,7.38E-07,0.065602745,0.080413231,4.95E-05,0.003568279,0.999999879,9.68E-08,0.831214322,1.16E-07,0.780096461,9.73E-09,0.003009394,1,0.047173681,0.055211728,2.36E-06,0.001588589,0.027672102,3.78E-05,4.18E-05,0.306212309,2.65E-06,0.124516583,0.162166682,8.64E-05,0.008592273,1,1.75E-07,1,1.96E-07,1,1.84E-08
FALSE,UQ4990000,C10 H11 N3,Full match,Invalid mass,Full match,No results,173.09546,9.386,1094859.57,10,5,,No matches found,No matches found,82.7,58690.57421,76051.02338,28810.34266,84664.92033,16166.64416,5499.501199,5580.550598,155.2187994,155.80911,165.5779302,84.35278679,80.95290625,122.1793603,271.4764817,10.517,13.628,5.163,15.171,2.897,0.985,1.296,0.491,1.443,0.275,0.094,0.379,1.113,0.213,0.072,2.939,0.561,0.191,0.191,0.065,0.34,3.39,3.77,2.37,3.92,1.53,-0.02,0.37,-1.03,0.53,-1.86,-3.42,-1.4,0.15,-2.23,-3.79,1.56,-0.83,-2.39,-2.39,-3.94,-1.56,0.655817712,0.477586178,0.935749804,0.997448682,1,0.999990755,0.99998111,0.998855875,0.971834455,0.845462576,0.743503391,0.989860467,0.915862261,0.721958348,0.602491552,0.999609173,0.980482234,0.944573813,0.999484455,0.995462867,0.999993258,1,0.783565119,1,1,1,1,1,1,1,0.967385076,1,1,1,0.871391124,0.916999721,1,1,1,1,1,1
FALSE,Uracil;2_4-Dihydroxypyrimidine,C4 H4 N2 O2,Full match,No results,Partial match,Full match,112.02732,0.523,78688.13077,9,0,,Single match found,No matches found,,53175.77798,47231.29504,76130.12265,64048.0067,9624.152082,32778.19147,57523.18914,2.003339485,8.918319343,2.093707075,6.186154544,11.09669743,9.639532819,6.115233289,0.924,0.821,1.323,1.113,0.167,0.57,0.888,1.432,1.204,0.181,0.616,1.612,1.356,0.204,0.694,0.841,0.126,0.431,0.15,0.512,3.406,-0.11,-0.28,0.4,0.16,-2.58,-0.81,-0.17,0.52,0.27,-2.47,-0.7,0.69,0.44,-2.3,-0.53,-0.25,-2.98,-1.22,-2.73,-0.97,1.77,0.685940208,0.00760959,4.48E-05,0.493559657,4.36E-14,2.85E-09,0.426709139,4.02E-05,0.115505372,4.36E-14,1.47E-06,6.20E-07,0.001388693,4.36E-14,0.000106631,0.023498942,4.36E-14,4.28E-11,4.36E-14,8.75E-09,4.94E-14,1,0.018507746,0.00017626,0.835254804,1.26E-13,2.42E-08,0.738281133,0.000128014,0.226334414,1.77E-13,5.10E-06,2.54E-06,0.003754902,1.83E-13,0.000322559,0.070206716,1.43E-13,5.45E-10,1.51E-13,5.72E-08,1.49E-13
TRUE,Ureidoglycine,C3 H7 N3 O3,Full match,Invalid mass,Partial match,Full match,133.04892,0.656,131346.7189,2,27,,Single match found,No matches found,83.5,160838.671,59171.41655,62063.45698,93445.10784,24062.58205,16593.97401,63869.79564,12.03362508,14.39712341,9.691121985,10.55105899,4.319069378,7.643043944,17.99411193,2.518,0.926,0.972,1.463,0.377,0.26,0.368,0.386,0.581,0.15,0.103,1.049,1.579,0.407,0.28,1.506,0.388,0.267,0.258,0.178,0.69,1.33,-0.11,-0.04,0.55,-1.41,-1.94,-1.44,-1.37,-0.78,-2.74,-3.28,0.07,0.66,-1.3,-1.83,0.59,-1.37,-1.9,-1.96,-2.49,-0.54,9.42E-08,0.863937097,1,0.01054867,1.06E-08,4.27E-11,4.34E-07,3.21E-06,0.003630247,4.45E-12,1.76E-13,0.944687303,0.006094005,3.16E-06,1.23E-08,0.055962191,4.28E-07,2.38E-09,1.76E-09,2.56E-11,0.082650371,5.18E-07,1,1,0.026317299,1.80E-08,5.16E-10,1.91E-06,1.20E-05,0.00874149,1.21E-11,1.55E-12,1,0.01536197,5.95E-06,6.34E-08,0.150292433,7.37E-07,1.99E-08,3.37E-09,2.10E-10,0.111428356
TRUE,xemilofiban,C18 H22 N4 O4,Full match,Invalid mass,Full match,No results,358.16295,2.719,551952.5833,8,25,,No matches found,No matches found,81.2,304990.2401,128368.6658,432971.113,731528.4879,163328.1962,316595.1603,448798.0211,24.15540186,23.02996317,19.12697424,14.10561879,18.00230981,9.295251776,8.259624722,0.68,0.286,0.965,1.63,0.364,0.705,0.421,1.42,2.399,0.536,1.038,3.373,5.699,1.272,2.466,1.69,0.377,0.731,0.223,0.433,1.938,-0.56,-1.81,-0.05,0.7,-1.46,-0.5,-1.25,0.51,1.26,-0.9,0.05,1.75,2.51,0.35,1.3,0.76,-1.41,-0.45,-2.16,-1.21,0.95,0.022210276,1.42E-09,0.999792637,0.002547792,1.98E-08,0.111344897,2.08E-05,0.053759136,2.63E-05,0.000379896,0.994905173,3.99E-08,1.86E-10,0.837846695,5.50E-06,0.035333307,4.40E-07,0.180626696,1.29E-09,0.000104652,9.22E-05,0.053216701,8.00E-09,1,0.006927703,3.30E-08,0.272176414,7.39E-05,0.11362193,7.95E-05,0.000602852,1,2.06E-07,1.38E-09,0.974829703,2.08E-05,0.098851565,7.53E-07,0.450635675,2.47E-09,0.000354205,0.000141202
TRUE,"alpha,alpha-Trehalose",C12 H22 O11,Full match,Full match,Not the top hit,Full match,342.11645,0.578,2392192.215,56,3,79.5,Multiple matches found,Single match found,,493115.2736,111268.1564,955305.3075,729197.9704,125117.8851,2417099.137,1043684.422,4.893823207,10.70893471,3.812778688,6.58607897,7.47279795,6.159528668,6.821581078,0.472,0.107,0.915,0.699,0.12,2.316,0.226,1.937,1.479,0.254,4.902,8.586,6.554,1.124,21.723,0.763,0.131,2.53,0.172,3.315,19.319,-1.08,-3.23,-0.13,-0.52,-3.06,1.21,-2.15,0.95,0.56,-1.98,2.29,3.1,2.71,0.17,4.44,-0.39,-2.93,1.34,-2.54,1.73,4.27,5.50E-12,4.36E-14,0.603234368,1.70E-05,4.36E-14,2.84E-13,4.41E-14,2.64E-09,4.39E-06,4.61E-14,4.36E-14,4.36E-14,4.36E-14,0.293663746,4.36E-14,0.007598571,4.36E-14,3.37E-12,4.36E-14,7.65E-14,4.36E-14,5.32E-11,5.44E-13,0.976473024,6.85E-05,1.26E-13,6.88E-12,1.12E-12,1.49E-08,1.44E-05,1.77E-13,5.57E-13,9.07E-13,9.17E-13,0.392633295,4.88E-13,0.025718241,1.43E-13,5.44E-11,1.51E-13,1.30E-12,1.45E-13
